points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[193, 178, 252, 178, 252, 201, 193, 201]",23,59,quadrilateral,THE,0,0.9849223494529724,222.5,189.5,22250.0,1,1,0
"[269, 178, 396, 177, 396, 200, 269, 201]",24,127,quadrilateral,COMMON,1,0.9901198744773865,332.5,189.0,33250.0,1,1,0
"[407, 177, 502, 177, 502, 199, 407, 199]",22,95,quadrilateral,CAUSE,2,0.9890561699867249,454.5,188.0,45450.0,1,1,0
"[501, 177, 509, 177, 509, 199, 501, 199]",22,8,quadrilateral,",",3,0.9553028345108032,505.0,188.0,50500.0,1,1,0
"[523, 177, 600, 177, 600, 199, 523, 199]",22,77,quadrilateral,JULY,4,0.9911496043205261,561.5,188.0,56150.0,1,1,0
"[613, 176, 635, 176, 635, 198, 613, 198]",22,22,quadrilateral,14,5,0.9839810132980347,624.0,187.0,62400.0,1,1,0
"[637, 176, 643, 176, 643, 198, 637, 198]",22,6,quadrilateral,",",6,0.9569674134254456,640.0,187.0,64000.0,1,1,0
"[656, 176, 703, 176, 703, 198, 656, 198]",22,47,quadrilateral,1910,7,0.9832603931427002,679.5,187.0,67950.0,1,1,0
"[705, 176, 711, 176, 711, 198, 705, 198]",22,6,quadrilateral,.,8,0.8990665078163147,708.0,187.0,70800.0,1,1,0
"[1107, 206, 1245, 207, 1245, 259, 1107, 258]",53,138,quadrilateral,The,9,0.9913864135742188,1176.0,232.5,117600.0,1,1,1
"[1309, 208, 1587, 210, 1587, 262, 1309, 260]",54,278,quadrilateral,Second,10,0.9899933338165283,1448.0,235.0,144800.0,1,1,1
"[1651, 210, 1960, 212, 1960, 264, 1651, 262]",54,309,quadrilateral,Reading,11,0.9904753565788269,1805.5,237.0,180550.0,1,1,1
"[1960, 213, 1979, 213, 1979, 264, 1960, 264]",51,19,quadrilateral,.,12,0.8848876357078552,1969.5,238.5,196950.0,1,1,1
"[207, 377, 536, 379, 535, 545, 206, 543]",168,330,quadrilateral,The,13,0.9821184277534485,371.0,461.0,37100.0,1,1,0
"[605, 379, 1347, 383, 1346, 549, 604, 545]",170,743,quadrilateral,Common,14,0.989639163017273,975.5,464.0,97550.0,1,1,0
"[1439, 384, 1932, 387, 1931, 552, 1438, 549]",168,494,quadrilateral,Cause,15,0.9824913144111633,1685.0,468.0,168500.0,1,1,1
"[1944, 387, 1981, 387, 1980, 552, 1943, 552]",165,38,quadrilateral,.,16,0.9572100639343262,1962.0,469.5,196200.0,1,1,1
"[408, 598, 504, 598, 504, 658, 408, 658]",60,96,quadrilateral,The,17,0.9910764098167419,456.0,628.0,45600.0,1,1,0
"[535, 598, 690, 598, 690, 658, 535, 658]",60,155,quadrilateral,Organ,18,0.9876813888549805,612.5,628.0,61250.0,1,1,0
"[723, 598, 772, 598, 772, 658, 723, 658]",60,49,quadrilateral,of,19,0.9919143319129944,747.5,628.0,74750.0,1,1,0
"[800, 598, 883, 598, 883, 658, 800, 658]",60,83,quadrilateral,the,20,0.9851720333099365,841.5,628.0,84150.0,1,1,0
"[912, 598, 1140, 598, 1140, 658, 912, 658]",60,228,quadrilateral,Women's,21,0.9928823709487915,1026.0,628.0,102600.0,1,1,0
"[1173, 598, 1427, 598, 1427, 658, 1173, 658]",60,254,quadrilateral,Movement,22,0.9909417629241943,1300.0,628.0,130000.0,1,1,1
"[1459, 598, 1534, 598, 1534, 658, 1459, 658]",60,75,quadrilateral,for,23,0.9922138452529907,1496.5,628.0,149650.0,1,1,1
"[1567, 598, 1753, 598, 1753, 658, 1567, 658]",60,186,quadrilateral,Reform,24,0.9916545748710632,1660.0,628.0,166000.0,1,1,1
