points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[417, 213, 468, 232, 457, 261, 406, 242]",48,62,quadrilateral,232,0,0.9572931528091431,437.0,237.0,43700.0,11,1,0
"[462, 230, 473, 234, 463, 262, 452, 258]",32,21,quadrilateral,.,1,0.5652080774307251,462.5,246.0,46250.0,11,1,0
"[369, 299, 440, 298, 441, 347, 370, 348]",50,72,quadrilateral,NO,2,0.9776445627212524,405.0,323.0,40500.0,11,1,0
"[472, 298, 606, 296, 607, 345, 473, 347]",51,135,quadrilateral,FREE,3,0.9819654226303101,539.5,321.5,53950.0,11,1,0
"[638, 296, 903, 293, 904, 342, 639, 345]",52,266,quadrilateral,SAMPLES.-,4,0.9350723028182983,771.0,319.0,77100.0,11,1,0
"[956, 212, 1043, 211, 1043, 239, 956, 240]",29,87,quadrilateral,THE,5,0.9910516738891602,999.5,225.5,99950.0,11,1,0
"[1103, 209, 1289, 206, 1289, 236, 1103, 239]",33,186,quadrilateral,COMMON,6,0.9899839758872986,1196.0,222.5,119600.0,11,1,0
"[933, 292, 951, 292, 951, 317, 933, 317]",25,18,quadrilateral,5,7,0.9515388607978821,942.0,304.5,94200.0,11,1,0
"[958, 291, 991, 291, 991, 316, 958, 316]",25,33,quadrilateral,lb.,8,0.9241515398025513,974.5,303.5,97450.0,11,1,0
"[1009, 290, 1100, 289, 1100, 315, 1009, 316]",27,91,quadrilateral,parcel,9,0.9782462120056152,1054.5,302.5,105450.0,11,1,0
"[1098, 290, 1107, 290, 1107, 315, 1098, 315]",25,9,quadrilateral,",",10,0.9746416211128235,1102.5,302.5,110250.0,11,1,0
"[1124, 289, 1170, 289, 1170, 315, 1124, 315]",26,46,quadrilateral,5/6,11,0.8799455761909485,1147.0,302.0,114700.0,11,1,0
"[1166, 289, 1176, 289, 1176, 314, 1166, 314]",25,10,quadrilateral,",",12,0.9711881875991821,1171.0,301.5,117100.0,11,1,0
"[1194, 289, 1258, 288, 1258, 313, 1194, 314]",26,64,quadrilateral,post,13,0.9797864556312561,1226.0,301.0,122600.0,11,1,0
"[1271, 288, 1330, 287, 1330, 312, 1271, 313]",26,59,quadrilateral,free,14,0.9930400848388672,1300.5,300.0,130050.0,11,1,1
"[1328, 288, 1337, 288, 1337, 313, 1328, 313]",25,9,quadrilateral,.,15,0.920386791229248,1332.5,300.5,133250.0,11,1,1
"[1351, 205, 1493, 204, 1493, 235, 1351, 236]",32,142,quadrilateral,CAUSE,16,0.9869840741157532,1422.0,220.0,142200.0,11,1,1
"[1495, 204, 1510, 204, 1510, 234, 1495, 234]",30,15,quadrilateral,.,17,0.44751420617103577,1502.5,219.0,150250.0,11,1,1
"[1842, 209, 1915, 208, 1915, 237, 1842, 238]",30,73,quadrilateral,JULY,18,0.9692245125770569,1878.5,223.0,187850.0,11,1,1
"[1931, 209, 1962, 209, 1962, 237, 1931, 237]",28,31,quadrilateral,14,19,0.9910693764686584,1946.5,223.0,194650.0,11,1,1
"[1965, 209, 1975, 209, 1975, 237, 1965, 237]",28,10,quadrilateral,",",20,0.983975887298584,1970.0,223.0,197000.0,11,1,1
"[1994, 208, 2061, 207, 2061, 235, 1994, 236]",29,67,quadrilateral,1910,21,0.9901374578475952,2027.5,221.5,202750.0,11,1,1
"[2062, 208, 2071, 208, 2071, 236, 2062, 236]",28,9,quadrilateral,.,22,0.9072504043579102,2066.5,222.0,206650.0,11,1,1
"[934, 327, 947, 327, 947, 353, 934, 353]",26,13,quadrilateral,1,23,0.5198573470115662,940.5,340.0,94050.0,11,1,0
"[956, 326, 994, 326, 994, 352, 956, 352]",26,38,quadrilateral,lb.,24,0.8499127626419067,975.0,339.0,97500.0,11,1,0
"[1008, 325, 1112, 324, 1112, 351, 1008, 352]",28,104,quadrilateral,sample,25,0.9934388995170593,1060.0,338.0,106000.0,11,1,0
"[1112, 325, 1119, 325, 1119, 351, 1112, 351]",26,7,quadrilateral,",",26,0.9895728826522827,1115.5,338.0,111550.0,11,1,0
"[1138, 324, 1179, 324, 1179, 350, 1138, 350]",26,41,quadrilateral,1/4,27,0.7556469440460205,1158.5,337.0,115850.0,11,1,0
"[1195, 323, 1263, 322, 1263, 349, 1195, 350]",28,68,quadrilateral,each,28,0.9902701377868652,1229.0,336.0,122900.0,11,1,0
"[1260, 323, 1268, 323, 1268, 349, 1260, 349]",26,8,quadrilateral,",",29,0.9906850457191467,1264.0,336.0,126400.0,11,1,0
"[1286, 323, 1350, 322, 1350, 348, 1286, 349]",27,64,quadrilateral,post,30,0.9875879287719727,1318.0,335.5,131800.0,11,1,1
"[1362, 322, 1421, 321, 1421, 347, 1362, 348]",27,59,quadrilateral,free,31,0.9871805906295776,1391.5,334.5,139150.0,11,1,1
"[376, 395, 650, 391, 652, 499, 378, 503]",112,276,quadrilateral,TEA,32,0.9806114435195923,514.0,447.0,51400.0,11,1,0
"[637, 392, 675, 391, 677, 498, 639, 499]",108,40,quadrilateral,",",33,0.964198112487793,657.0,445.0,65700.0,11,1,0
"[722, 390, 1284, 382, 1286, 490, 724, 498]",116,564,quadrilateral,COFFEE,34,0.9928500652313232,1004.0,440.0,100400.0,11,1,0
"[1277, 382, 1313, 381, 1315, 488, 1279, 489]",108,38,quadrilateral,",",35,0.9736614227294922,1296.0,435.0,129600.0,11,1,1
"[1354, 381, 1575, 378, 1577, 485, 1356, 488]",110,223,quadrilateral,and,36,0.9672265648841858,1465.5,433.0,146550.0,11,1,1
"[1624, 377, 2111, 370, 2113, 478, 1626, 485]",115,489,quadrilateral,COCOA,37,0.9872409105300903,1868.5,427.5,186850.0,11,1,1
"[380, 597, 591, 601, 587, 832, 376, 828]",235,215,quadrilateral,10,38,0.9707074165344238,483.5,714.5,48350.0,11,1,0
"[415, 857, 536, 857, 536, 881, 415, 881]",24,121,quadrilateral,LBS,39,0.9863417148590088,475.5,869.0,47550.0,11,1,0
"[536, 857, 552, 857, 552, 881, 536, 881]",24,16,quadrilateral,.,40,0.9480903744697571,544.0,869.0,54400.0,11,1,0
"[633, 578, 672, 578, 672, 610, 633, 610]",32,39,quadrilateral,10,41,0.9889187216758728,652.5,594.0,65250.0,11,1,0
"[684, 578, 735, 577, 735, 608, 684, 609]",32,51,quadrilateral,lbs,42,0.9501565098762512,709.5,593.0,70950.0,11,1,0
"[737, 577, 746, 577, 746, 608, 737, 608]",31,9,quadrilateral,.,43,0.9326642751693726,741.5,592.5,74150.0,11,1,0
"[770, 577, 883, 576, 883, 607, 770, 608]",32,113,quadrilateral,PURE,44,0.9885314106941223,826.5,592.0,82650.0,11,1,0
"[906, 575, 1038, 574, 1038, 606, 906, 607]",33,132,quadrilateral,CHINA,45,0.9927245378494263,972.0,590.5,97200.0,11,1,0
"[1061, 574, 1142, 573, 1142, 604, 1061, 605]",32,81,quadrilateral,TEA,46,0.9868941903114319,1101.5,589.0,110150.0,11,1,0
"[1650, 570, 1736, 570, 1736, 603, 1650, 603]",33,86,quadrilateral,10/6,47,0.9082667231559753,1693.0,586.5,169300.0,11,1,1
"[631, 618, 674, 619, 673, 661, 630, 660]",43,44,quadrilateral,10,48,0.9791944026947021,652.0,639.5,65200.0,11,1,0
"[685, 618, 737, 619, 736, 662, 684, 661]",44,53,quadrilateral,lbs,49,0.9673296809196472,710.5,640.0,71050.0,11,1,0
"[738, 619, 752, 619, 751, 661, 737, 661]",42,15,quadrilateral,.,50,0.8992127180099487,744.5,640.0,74450.0,11,1,0
"[769, 619, 882, 620, 881, 663, 768, 662]",44,114,quadrilateral,PURE,51,0.9834450483322144,825.0,641.0,82500.0,11,1,0
"[905, 621, 1068, 623, 1067, 665, 904, 663]",44,164,quadrilateral,COFFEE,52,0.988196611404419,986.0,643.0,98600.0,11,1,0
"[1092, 624, 1105, 624, 1104, 666, 1091, 666]",42,14,quadrilateral,(,53,0.9878883957862854,1098.0,645.0,109800.0,11,1,0
"[1102, 623, 1235, 625, 1234, 668, 1101, 666]",45,134,quadrilateral,freshly,54,0.9918003082275391,1168.0,645.5,116800.0,11,1,0
"[1248, 625, 1385, 627, 1384, 670, 1247, 668]",45,138,quadrilateral,roasted,55,0.9810278415679932,1316.0,647.5,131600.0,11,1,1
"[1387, 627, 1401, 627, 1400, 669, 1386, 669]",42,15,quadrilateral,),56,0.9839898943901062,1393.5,648.0,139350.0,11,1,1
"[1400, 628, 1411, 628, 1410, 670, 1399, 670]",42,12,quadrilateral,",",57,0.9409670233726501,1405.0,649.0,140500.0,11,1,1
"[1424, 628, 1469, 629, 1468, 671, 1423, 670]",43,46,quadrilateral,OR,58,0.6841117143630981,1446.0,649.5,144600.0,11,1,1
"[1471, 628, 1575, 629, 1574, 672, 1470, 671]",44,105,quadrilateral,GROUND,59,0.823161780834198,1522.5,650.0,152250.0,11,1,1
"[1571, 630, 1582, 630, 1581, 672, 1570, 672]",42,12,quadrilateral,",",60,0.7562909722328186,1576.0,651.0,157600.0,11,1,1
"[632, 683, 670, 683, 670, 715, 632, 715]",32,38,quadrilateral,10,61,0.9895286560058594,651.0,699.0,65100.0,11,1,0
"[683, 683, 734, 683, 734, 714, 683, 714]",31,51,quadrilateral,lbs,62,0.9832422137260437,708.5,698.5,70850.0,11,1,0
"[738, 683, 748, 683, 748, 714, 738, 714]",31,10,quadrilateral,.,63,0.9196849465370178,743.0,698.5,74300.0,11,1,0
