points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[448, 232, 500, 234, 499, 256, 447, 254]",24,53,quadrilateral,428,0,0.9862102270126343,473.5,244.0,47350.0,9,1,0
"[1021, 228, 1110, 229, 1110, 259, 1021, 258]",31,89,quadrilateral,THE,1,0.9907909035682678,1065.5,243.5,106550.0,9,1,0
"[1140, 228, 1334, 229, 1334, 260, 1140, 259]",32,194,quadrilateral,COMMON,2,0.9229060411453247,1237.0,244.0,123700.0,9,1,0
"[1358, 229, 1506, 230, 1506, 261, 1358, 260]",32,148,quadrilateral,CAUSE,3,0.9662054181098938,1432.0,245.0,143200.0,9,1,1
"[1510, 230, 1522, 230, 1522, 260, 1510, 260]",30,12,quadrilateral,.,4,0.6463502645492554,1516.0,245.0,151600.0,9,1,1
"[402, 308, 665, 309, 665, 349, 402, 348]",41,263,quadrilateral,Deansgate,5,0.9879893064498901,533.5,328.5,53350.0,9,1,0
"[696, 309, 1014, 310, 1014, 350, 696, 349]",41,318,quadrilateral,Temperance,6,0.9942806363105774,855.0,329.5,85500.0,9,1,0
"[1050, 311, 1185, 312, 1185, 352, 1050, 351]",41,135,quadrilateral,Hotel,7,0.9907568693161011,1117.5,331.5,111750.0,9,1,0
"[1189, 312, 1199, 312, 1199, 351, 1189, 351]",39,10,quadrilateral,",",8,0.9786887168884277,1194.0,331.5,119400.0,9,1,0
"[401, 354, 702, 351, 702, 389, 401, 392]",41,301,quadrilateral,Manchester,9,0.9887143969535828,551.5,371.5,55150.0,9,1,0
"[703, 352, 717, 352, 717, 389, 703, 389]",37,14,quadrilateral,",",10,0.6654453277587891,710.0,370.5,71000.0,9,1,0
"[736, 351, 866, 350, 866, 388, 736, 389]",39,130,quadrilateral,LARGEST,11,0.9768398404121399,801.0,369.5,80100.0,9,1,0
"[872, 350, 938, 349, 938, 386, 872, 387]",38,66,quadrilateral,AND,12,0.977450430393219,905.0,368.0,90500.0,9,1,0
"[944, 349, 1018, 348, 1018, 386, 944, 387]",39,74,quadrilateral,BEST,13,0.9591262340545654,981.0,367.5,98100.0,9,1,0
"[1026, 349, 1056, 349, 1056, 386, 1026, 386]",37,30,quadrilateral,IN,14,0.990257740020752,1041.0,367.5,104100.0,9,1,0
"[1070, 348, 1127, 347, 1127, 385, 1070, 386]",39,57,quadrilateral,THE,15,0.9880474209785461,1098.5,366.5,109850.0,9,1,0
"[1137, 348, 1224, 347, 1224, 384, 1137, 385]",38,87,quadrilateral,TOWN,16,0.9441083669662476,1180.5,366.0,118050.0,9,1,0
"[1221, 347, 1230, 347, 1230, 384, 1221, 384]",37,9,quadrilateral,.,17,0.863344132900238,1225.5,365.5,122550.0,9,1,0
"[842, 384, 900, 385, 900, 405, 842, 404]",21,58,quadrilateral,Most,18,0.9922273755073547,871.0,394.5,87100.0,9,1,0
"[911, 384, 1014, 385, 1014, 406, 911, 405]",22,103,quadrilateral,centrally,19,0.9933691024780273,962.5,395.0,96250.0,9,1,0
"[1023, 385, 1117, 386, 1117, 407, 1023, 406]",22,94,quadrilateral,situated,20,0.9913735389709473,1070.0,396.0,107000.0,9,1,0
"[1117, 386, 1125, 386, 1125, 406, 1117, 406]",20,8,quadrilateral,.,21,0.8955571055412292,1121.0,396.0,112100.0,9,1,0
"[434, 406, 569, 407, 569, 428, 434, 427]",22,135,quadrilateral,Manchester,22,0.9924315214157104,501.5,417.0,50150.0,9,1,0
"[580, 408, 622, 408, 622, 428, 580, 428]",20,42,quadrilateral,and,23,0.9937859773635864,601.0,418.0,60100.0,9,1,0
"[633, 408, 714, 409, 714, 430, 633, 429]",22,81,quadrilateral,Salford,24,0.9938308000564575,673.5,419.0,67350.0,9,1,0
"[727, 409, 779, 409, 779, 430, 727, 430]",21,52,quadrilateral,Cars,25,0.977424144744873,753.0,419.5,75300.0,9,1,0
"[789, 410, 811, 410, 811, 430, 789, 430]",20,22,quadrilateral,to,26,0.9878712892532349,800.0,420.0,80000.0,9,1,0
"[823, 410, 851, 410, 851, 430, 823, 430]",20,28,quadrilateral,all,27,0.9895075559616089,837.0,420.0,83700.0,9,1,0
"[862, 410, 921, 411, 921, 432, 862, 431]",22,59,quadrilateral,parts,28,0.9800712466239929,891.5,421.0,89150.0,9,1,0
"[930, 411, 981, 411, 981, 431, 930, 431]",20,51,quadrilateral,pass,29,0.9953775405883789,955.5,421.0,95550.0,9,1,0
"[992, 412, 1051, 413, 1051, 433, 992, 432]",21,59,quadrilateral,close,30,0.9819068908691406,1021.5,422.5,102150.0,9,1,0
"[1061, 412, 1084, 412, 1084, 432, 1061, 432]",20,23,quadrilateral,to,31,0.9930768013000488,1072.5,422.0,107250.0,9,1,0
"[1092, 413, 1130, 413, 1130, 433, 1092, 433]",20,38,quadrilateral,the,32,0.9917203187942505,1111.0,423.0,111100.0,9,1,0
"[1142, 413, 1208, 414, 1208, 434, 1142, 433]",21,66,quadrilateral,Hotel,33,0.9893349409103394,1175.0,423.5,117500.0,9,1,0
"[1206, 414, 1213, 414, 1213, 434, 1206, 434]",20,7,quadrilateral,.,34,0.8812903165817261,1209.5,424.0,120950.0,9,1,0
"[495, 433, 665, 435, 665, 454, 495, 452]",21,170,quadrilateral,PASSENGER,35,0.9905238747596741,580.0,443.5,58000.0,9,1,0
"[688, 436, 753, 437, 753, 455, 688, 454]",19,65,quadrilateral,LIFT,36,0.9875001907348633,720.5,445.5,72050.0,9,1,0
"[755, 437, 763, 437, 763, 455, 755, 455]",18,8,quadrilateral,.,37,0.8548998236656189,759.0,446.0,75900.0,9,1,0
"[804, 436, 870, 437, 870, 454, 804, 453]",18,66,quadrilateral,TWO,38,0.9678996801376343,837.0,445.0,83700.0,9,1,0
"[894, 436, 987, 437, 987, 455, 894, 454]",19,93,quadrilateral,NIGHT,39,0.9884244799613953,940.5,445.5,94050.0,9,1,0
"[1011, 437, 1142, 438, 1142, 456, 1011, 455]",19,131,quadrilateral,PORTERS,40,0.9780555963516235,1076.5,446.5,107650.0,9,1,0
"[607, 463, 678, 463, 678, 483, 607, 483]",20,71,quadrilateral,Partly,41,0.9698889851570129,642.5,473.0,64250.0,9,1,0
"[689, 463, 711, 463, 711, 483, 689, 483]",20,22,quadrilateral,re,42,0.9916709661483765,700.0,473.0,70000.0,9,1,0
"[712, 463, 720, 463, 720, 483, 712, 483]",20,8,quadrilateral,-,43,0.9834883213043213,716.0,473.0,71600.0,9,1,0
"[722, 463, 830, 463, 830, 483, 722, 483]",20,108,quadrilateral,decorated,44,0.9909406900405884,776.0,473.0,77600.0,9,1,0
"[842, 463, 883, 463, 883, 483, 842, 483]",20,41,quadrilateral,and,45,0.9899618029594421,862.5,473.0,86250.0,9,1,0
"[895, 463, 918, 463, 918, 483, 895, 483]",20,23,quadrilateral,re,46,0.9856887459754944,906.5,473.0,90650.0,9,1,0
"[919, 463, 928, 463, 928, 483, 919, 483]",20,9,quadrilateral,-,47,0.9875859022140503,923.5,473.0,92350.0,9,1,0
"[928, 463, 1038, 463, 1038, 483, 928, 483]",20,110,quadrilateral,furnished,48,0.9909616112709045,983.0,473.0,98300.0,9,1,0
"[1036, 463, 1044, 463, 1044, 483, 1036, 483]",20,8,quadrilateral,.,49,0.9354586601257324,1040.0,473.0,104000.0,9,1,0
"[397, 488, 524, 489, 524, 509, 397, 508]",21,127,quadrilateral,National,50,0.9659956097602844,460.5,498.5,46050.0,9,1,0
"[535, 489, 687, 490, 687, 510, 535, 509]",21,152,quadrilateral,Telephone,51,0.9885913729667664,611.0,499.5,61100.0,9,1,0
"[699, 490, 769, 490, 769, 510, 699, 510]",20,70,quadrilateral,5538,52,0.9757164120674133,734.0,500.0,73400.0,9,1,0
"[780, 491, 798, 491, 798, 510, 780, 510]",19,18,quadrilateral,&,53,0.9476575255393982,789.0,500.5,78900.0,9,1,0
