points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[434, 294, 484, 294, 484, 316, 434, 316]",22,50,quadrilateral,414,0,0.9915832281112671,459.0,305.0,45900.0,2,0,0
"[999, 273, 1092, 272, 1093, 305, 1000, 306]",34,94,quadrilateral,THE,1,0.991381824016571,1046.0,289.0,104600.0,2,0,0
"[1116, 271, 1311, 268, 1311, 301, 1117, 304]",36,195,quadrilateral,COMMON,2,0.9864006042480469,1213.75,286.0,121375.0,2,0,0
"[1338, 268, 1483, 266, 1483, 298, 1339, 300]",34,145,quadrilateral,CAUSE,3,0.9812706112861633,1410.75,283.0,141075.0,2,0,1
"[1487, 266, 1498, 266, 1499, 298, 1488, 298]",32,12,quadrilateral,.,4,0.854381263256073,1493.0,282.0,149300.0,2,0,1
"[387, 369, 452, 368, 453, 403, 388, 404]",36,66,quadrilateral,The,5,0.9908168911933899,420.0,386.0,42000.0,2,0,0
"[468, 368, 606, 365, 607, 399, 469, 402]",37,139,quadrilateral,People's,6,0.9936788082122803,537.5,383.5,53750.0,2,0,0
"[624, 365, 805, 362, 806, 396, 625, 399]",37,182,quadrilateral,Federation,7,0.991911768913269,715.0,380.5,71500.0,2,0,0
"[821, 361, 883, 360, 884, 395, 822, 396]",36,63,quadrilateral,and,8,0.9917145371437073,852.5,378.0,85250.0,2,0,0
"[901, 360, 957, 359, 958, 393, 902, 394]",35,57,quadrilateral,the,9,0.9929686188697815,929.5,376.5,92950.0,2,0,0
"[971, 358, 1129, 355, 1130, 390, 972, 393]",38,159,quadrilateral,Women's,10,0.9897161722183228,1050.5,374.0,105050.0,2,0,0
"[454, 411, 495, 410, 496, 442, 455, 443]",33,42,quadrilateral,Co,11,0.9820342063903809,475.0,426.5,47500.0,2,0,0
"[497, 409, 506, 409, 507, 441, 498, 441]",32,10,quadrilateral,-,12,0.990857720375061,502.0,425.0,50200.0,2,0,0
"[508, 409, 663, 405, 664, 438, 509, 442]",37,156,quadrilateral,operative,13,0.991697371006012,586.0,423.5,58600.0,2,0,0
