points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[433, 259, 469, 263, 466, 286, 430, 282]",27,39,quadrilateral,52,0,0.9893996715545654,449.5,272.5,44950.0,3,0,0
"[1128, 251, 1311, 251, 1311, 279, 1128, 279]",28,183,quadrilateral,COMMON,1,0.9890668392181396,1219.5,265.0,121950.0,3,0,0
"[981, 254, 1070, 254, 1070, 280, 981, 280]",26,89,quadrilateral,THE,2,0.9904501438140869,1025.5,267.0,102550.0,3,0,0
"[400, 336, 546, 333, 547, 366, 401, 369]",36,147,quadrilateral,important,3,0.9899924397468567,473.5,351.0,47350.0,3,0,0
"[574, 333, 707, 331, 708, 364, 575, 366]",35,134,quadrilateral,questions,4,0.9867736101150513,641.0,348.5,64100.0,3,0,0
"[739, 330, 769, 329, 770, 362, 740, 363]",34,31,quadrilateral,in,5,0.9754478931427002,754.5,346.0,75450.0,3,0,0
"[799, 329, 886, 327, 887, 360, 800, 362]",35,88,quadrilateral,which,6,0.982917308807373,843.0,344.5,84300.0,3,0,0
"[915, 327, 962, 326, 963, 359, 916, 360]",34,48,quadrilateral,the,7,0.9806511998176575,939.0,343.0,93900.0,3,0,0
"[990, 326, 1065, 325, 1066, 358, 991, 359]",34,76,quadrilateral,M.P.,8,0.9796961545944214,1028.0,342.0,102800.0,3,0,0
"[1094, 324, 1118, 324, 1119, 356, 1095, 356]",32,25,quadrilateral,is,9,0.9537009596824646,1106.5,340.0,110650.0,3,0,0
"[1142, 323, 1237, 321, 1238, 354, 1143, 356]",35,96,quadrilateral,deeply,10,0.9919926524162292,1190.0,338.5,119000.0,3,0,0
"[402, 370, 542, 368, 542, 400, 402, 402]",34,140,quadrilateral,interested,11,0.9754450917243958,472.0,385.0,47200.0,3,0,0
"[556, 368, 567, 368, 567, 399, 556, 399]",31,11,quadrilateral,(,12,0.9878313541412354,561.5,383.5,56150.0,3,0,0
"[567, 368, 619, 367, 619, 398, 567, 399]",32,52,quadrilateral,and,13,0.9803754687309265,593.0,383.0,59300.0,3,0,0
"[633, 367, 667, 367, 667, 398, 633, 398]",31,34,quadrilateral,he,14,0.9885492324829102,650.0,382.5,65000.0,3,0,0
"[678, 366, 779, 365, 779, 397, 678, 398]",33,101,quadrilateral,forgets,15,0.9957661032676697,728.5,381.5,72850.0,3,0,0
"[789, 365, 848, 364, 848, 396, 789, 397]",33,59,quadrilateral,that,16,0.9946179389953613,818.5,380.5,81850.0,3,0,0
"[861, 364, 896, 364, 896, 395, 861, 395]",31,35,quadrilateral,no,17,0.9885056018829346,878.5,379.5,87850.0,3,0,0
"[910, 363, 1076, 361, 1076, 393, 910, 395]",34,166,quadrilateral,satisfactory,18,0.9953140020370483,993.0,378.0,99300.0,3,0,0
"[1088, 361, 1239, 359, 1239, 391, 1088, 393]",34,151,quadrilateral,settlement,19,0.9948409199714661,1163.5,376.0,116350.0,3,0,0
"[401, 404, 429, 404, 429, 436, 401, 436]",32,28,quadrilateral,of,20,0.9875070452690125,415.0,420.0,41500.0,3,0,0
"[444, 404, 518, 403, 518, 434, 444, 435]",32,74,quadrilateral,these,21,0.9893674850463867,481.0,419.0,48100.0,3,0,0
"[531, 402, 662, 400, 662, 432, 531, 434]",34,131,quadrilateral,questions,22,0.9806311726570129,596.5,417.0,59650.0,3,0,0
"[682, 401, 703, 401, 703, 432, 682, 432]",31,21,quadrilateral,is,23,0.9968822002410889,692.5,416.5,69250.0,3,0,0
"[720, 400, 832, 399, 832, 431, 720, 432]",33,112,quadrilateral,possible,24,0.9757702946662903,776.0,415.5,77600.0,3,0,0
"[847, 398, 924, 397, 924, 429, 847, 430]",33,77,quadrilateral,while,25,0.9951608777046204,885.5,413.5,88550.0,3,0,0
"[937, 397, 1037, 396, 1037, 428, 937, 429]",33,100,quadrilateral,women,26,0.9940119981765747,987.0,412.5,98700.0,3,0,0
"[1051, 396, 1098, 395, 1098, 426, 1051, 427]",32,47,quadrilateral,are,27,0.9922736287117004,1074.5,411.0,107450.0,3,0,0
"[1109, 395, 1206, 394, 1206, 426, 1109, 427]",33,97,quadrilateral,denied,28,0.9888527393341064,1157.5,410.5,115750.0,3,0,0
"[1220, 394, 1239, 394, 1239, 425, 1220, 425]",31,19,quadrilateral,a,29,0.9863134026527405,1229.5,409.5,122950.0,3,0,0
"[401, 437, 471, 436, 471, 468, 401, 469]",33,70,quadrilateral,voice,30,0.9814229607582092,436.0,452.5,43600.0,3,0,0
"[488, 436, 517, 436, 517, 467, 488, 467]",31,29,quadrilateral,in,31,0.9853945970535278,502.5,451.5,50250.0,3,0,0
"[531, 435, 576, 434, 576, 466, 531, 467]",33,45,quadrilateral,the,32,0.9874951243400574,553.5,450.5,55350.0,3,0,0
"[593, 434, 741, 432, 741, 464, 593, 466]",34,148,quadrilateral,settlement,33,0.9895490407943726,667.0,449.0,66700.0,3,0,0
"[743, 433, 753, 433, 753, 464, 743, 464]",31,10,quadrilateral,),34,0.9878655076026917,748.0,448.5,74800.0,3,0,0
