points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[406, 272, 438, 272, 438, 292, 406, 292]",20,32,quadrilateral,56,0,0.9896226525306702,422.0,282.0,42200.0,5,0,0
"[1100, 261, 1287, 261, 1287, 290, 1100, 290]",29,187,quadrilateral,COMMON,1,0.9898412823677063,1193.5,275.5,119350.0,5,0,0
"[1344, 259, 1484, 256, 1485, 288, 1345, 291]",35,141,quadrilateral,CAUSE,2,0.9893581867218018,1414.5,273.5,141450.0,5,0,1
"[954, 263, 1044, 263, 1044, 290, 954, 290]",27,90,quadrilateral,THE,3,0.9901214241981506,999.0,276.5,99900.0,5,0,0
"[368, 340, 475, 339, 475, 368, 368, 369]",30,107,quadrilateral,bouquet,4,0.9887750148773193,421.5,354.0,42150.0,5,0,0
"[486, 339, 513, 339, 513, 367, 486, 367]",28,27,quadrilateral,of,5,0.9903366565704346,499.5,353.0,49950.0,5,0,0
"[522, 339, 567, 339, 567, 367, 522, 367]",28,45,quadrilateral,red,6,0.9934237003326416,544.5,353.0,54450.0,5,0,0
"[567, 338, 573, 338, 573, 366, 567, 366]",28,6,quadrilateral,",",7,0.9877883195877075,570.0,352.0,57000.0,5,0,0
"[588, 338, 660, 337, 660, 366, 588, 367]",30,72,quadrilateral,white,8,0.9970031380653381,624.0,352.0,62400.0,5,0,0
"[661, 338, 668, 338, 668, 366, 661, 366]",28,7,quadrilateral,",",9,0.985253095626831,664.5,352.0,66450.0,5,0,0
"[681, 337, 730, 337, 730, 365, 681, 365]",28,49,quadrilateral,and,10,0.9934845566749573,705.5,351.0,70550.0,5,0,0
"[742, 336, 815, 335, 815, 364, 742, 365]",30,73,quadrilateral,green,11,0.9922033548355103,778.5,350.0,77850.0,5,0,0
"[816, 336, 823, 336, 823, 364, 816, 364]",28,7,quadrilateral,",",12,0.9814925193786621,819.5,350.0,81950.0,5,0,0
"[836, 335, 887, 334, 887, 363, 836, 364]",30,51,quadrilateral,tied,13,0.9968883991241455,861.5,349.0,86150.0,5,0,0
"[897, 335, 958, 334, 958, 362, 897, 363]",29,61,quadrilateral,with,14,0.9971725940704346,927.5,348.5,92750.0,5,0,0
"[968, 334, 1012, 334, 1012, 362, 968, 362]",28,44,quadrilateral,the,15,0.976859450340271,990.0,348.0,99000.0,5,0,0
"[1022, 333, 1086, 332, 1086, 361, 1022, 362]",30,64,quadrilateral,Irish,16,0.9923526644706726,1054.0,347.0,105400.0,5,0,0
"[1096, 333, 1208, 332, 1208, 361, 1096, 362]",30,112,quadrilateral,national,17,0.9927818179130554,1152.0,347.0,115200.0,5,0,0
"[370, 367, 461, 366, 461, 395, 370, 396]",30,91,quadrilateral,colours,18,0.9813109636306763,415.5,381.0,41550.0,5,0,0
"[462, 367, 469, 367, 469, 395, 462, 395]",28,7,quadrilateral,",",19,0.9860676527023315,465.5,381.0,46550.0,5,0,0
"[481, 366, 524, 366, 524, 395, 481, 395]",29,43,quadrilateral,the,20,0.9914775490760803,502.5,380.5,50250.0,5,0,0
"[533, 366, 582, 366, 582, 394, 533, 394]",28,49,quadrilateral,gift,21,0.9906406402587891,557.5,380.0,55750.0,5,0,0
"[592, 366, 621, 366, 621, 394, 592, 394]",28,29,quadrilateral,of,22,0.9888034462928772,606.5,380.0,60650.0,5,0,0
"[629, 365, 674, 365, 674, 393, 629, 393]",28,45,quadrilateral,the,23,0.9786413311958313,651.5,379.0,65150.0,5,0,0
"[683, 365, 828, 364, 828, 392, 683, 393]",29,145,quadrilateral,Committee,24,0.9906020760536194,755.5,378.5,75550.0,5,0,0
"[830, 364, 836, 364, 836, 392, 830, 392]",28,6,quadrilateral,",",25,0.987034797668457,833.0,378.0,83300.0,5,0,0
"[849, 363, 893, 363, 893, 392, 849, 392]",29,44,quadrilateral,but,26,0.9845541715621948,871.0,377.5,87100.0,5,0,0
"[903, 363, 954, 363, 954, 391, 903, 391]",28,51,quadrilateral,also,27,0.9800600409507751,928.5,377.0,92850.0,5,0,0
"[963, 362, 1074, 361, 1074, 390, 963, 391]",30,111,quadrilateral,grateful,28,0.9937148094177246,1018.5,376.0,101850.0,5,0,0
"[1082, 361, 1207, 360, 1207, 389, 1082, 390]",30,125,quadrilateral,memories,29,0.9948839545249939,1144.5,375.0,114450.0,5,0,0
"[370, 391, 398, 391, 398, 419, 370, 419]",28,28,quadrilateral,of,30,0.9879610538482666,384.0,405.0,38400.0,5,0,0
"[414, 391, 457, 391, 457, 419, 414, 419]",28,43,quadrilateral,the,31,0.9887841939926147,435.5,405.0,43550.0,5,0,0
"[478, 391, 557, 391, 557, 419, 478, 419]",28,79,quadrilateral,lavish,32,0.9831796884536743,517.5,405.0,51750.0,5,0,0
"[575, 391, 689, 391, 689, 419, 575, 419]",28,114,quadrilateral,kindness,33,0.9940782189369202,632.0,405.0,63200.0,5,0,0
"[709, 391, 758, 391, 758, 419, 709, 419]",28,49,quadrilateral,and,34,0.987876296043396,733.5,405.0,73350.0,5,0,0
"[778, 391, 923, 391, 923, 419, 778, 419]",28,145,quadrilateral,hospitality,35,0.9885767102241516,850.5,405.0,85050.0,5,0,0
"[942, 391, 1058, 391, 1058, 419, 942, 419]",28,116,quadrilateral,accorded,36,0.9749008417129517,1000.0,405.0,100000.0,5,0,0
"[1076, 391, 1106, 391, 1106, 419, 1076, 419]",28,30,quadrilateral,to,37,0.9806657433509827,1091.0,405.0,109100.0,5,0,0
"[1124, 391, 1164, 391, 1164, 419, 1124, 419]",28,40,quadrilateral,me,38,0.9885804653167725,1144.0,405.0,114400.0,5,0,0
"[1182, 391, 1208, 391, 1208, 419, 1182, 419]",28,26,quadrilateral,in,39,0.9911521673202515,1195.0,405.0,119500.0,5,0,0
"[369, 419, 460, 419, 460, 448, 369, 448]",29,91,quadrilateral,typical,40,0.9905387759208679,414.5,433.5,41450.0,5,0,0
"[475, 419, 549, 419, 549, 447, 475, 447]",28,74,quadrilateral,warm,41,0.9943332672119141,512.0,433.0,51200.0,5,0,0
"[547, 419, 558, 419, 558, 447, 547, 447]",28,11,quadrilateral,-,42,0.982549786567688,552.5,433.0,55250.0,5,0,0
"[559, 418, 661, 418, 661, 447, 559, 447]",29,102,quadrilateral,hearted,43,0.9918813705444336,610.0,432.5,61000.0,5,0,0
"[676, 418, 740, 418, 740, 446, 676, 446]",28,64,quadrilateral,Irish,44,0.9848464727401733,708.0,432.0,70800.0,5,0,0
"[752, 418, 849, 418, 849, 446, 752, 446]",28,97,quadrilateral,fashion,45,0.9956388473510742,800.5,432.0,80050.0,5,0,0
"[863, 418, 895, 418, 895, 446, 863, 446]",28,32,quadrilateral,by,46,0.9916785359382629,879.0,432.0,87900.0,5,0,0
"[911, 417, 984, 417, 984, 446, 911, 446]",29,73,quadrilateral,many,47,0.9906151294708252,947.5,431.5,94750.0,5,0,0
"[1000, 417, 1093, 417, 1093, 445, 1000, 445]",28,93,quadrilateral,friends,48,0.9968048334121704,1046.5,431.0,104650.0,5,0,0
"[1107, 417, 1158, 417, 1158, 445, 1107, 445]",28,51,quadrilateral,and,49,0.9932495951652527,1132.5,431.0,113250.0,5,0,0
"[1170, 416, 1207, 416, 1207, 445, 1170, 445]",29,37,quadrilateral,co-,50,0.9657322764396667,1188.5,430.5,118850.0,5,0,0
