points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[453, 290, 467, 290, 466, 311, 452, 311]",21,15,quadrilateral,6,0,0.653623640537262,459.5,300.5,45950.0,4,0,0
"[1003, 280, 1090, 280, 1090, 308, 1003, 308]",28,87,quadrilateral,THE,1,0.9909725189208984,1046.5,294.0,104650.0,4,0,0
"[1149, 277, 1331, 275, 1331, 305, 1149, 307]",32,182,quadrilateral,COMMON,2,0.9934643507003784,1240.0,291.0,124000.0,4,0,0
"[421, 362, 476, 361, 477, 396, 422, 397]",36,56,quadrilateral,The,3,0.9901299476623535,449.0,379.0,44900.0,4,0,0
"[495, 361, 586, 359, 587, 394, 496, 396]",37,92,quadrilateral,robust,4,0.9920777678489685,541.0,377.5,54100.0,4,0,0
"[587, 360, 595, 360, 596, 394, 588, 394]",34,9,quadrilateral,",",5,0.9847055077552795,591.5,377.0,59150.0,4,0,0
"[620, 359, 730, 357, 731, 392, 621, 394]",37,111,quadrilateral,healthy,6,0.9927652478218079,675.5,375.5,67550.0,4,0,0
"[750, 357, 912, 354, 913, 388, 751, 391]",37,163,quadrilateral,appearance,7,0.9908517003059387,831.5,372.5,83150.0,4,0,0
"[935, 354, 963, 354, 964, 388, 936, 388]",34,29,quadrilateral,of,8,0.9809798002243042,949.5,371.0,94950.0,4,0,0
"[982, 353, 1029, 352, 1030, 387, 983, 388]",36,48,quadrilateral,the,9,0.9915235042572021,1006.0,370.0,100600.0,4,0,0
"[1049, 352, 1256, 349, 1257, 384, 1050, 387]",38,208,quadrilateral,demonstrators,10,0.9907647371292114,1153.0,368.0,115300.0,4,0,0
"[421, 395, 473, 394, 473, 427, 421, 428]",34,52,quadrilateral,and,11,0.9859800934791565,447.0,411.0,44700.0,4,0,0
"[489, 394, 561, 393, 561, 426, 489, 427]",34,72,quadrilateral,their,12,0.9928113222122192,525.0,410.0,52500.0,4,0,0
"[577, 393, 689, 392, 689, 425, 577, 426]",34,112,quadrilateral,spirited,13,0.9921544790267944,633.0,409.0,63300.0,4,0,0
"[704, 392, 844, 390, 844, 423, 704, 425]",35,140,quadrilateral,resistance,14,0.9799056053161621,774.0,407.5,77400.0,4,0,0
"[860, 390, 888, 390, 888, 422, 860, 422]",32,28,quadrilateral,to,15,0.9873558878898621,874.0,406.0,87400.0,4,0,0
"[905, 389, 978, 388, 978, 421, 905, 422]",34,73,quadrilateral,their,16,0.9890199303627014,941.5,405.0,94150.0,4,0,0
"[995, 388, 1050, 387, 1050, 420, 995, 421]",34,55,quadrilateral,own,17,0.991248369216919,1022.5,404.0,102250.0,4,0,0
"[1068, 388, 1193, 387, 1193, 419, 1068, 420]",33,125,quadrilateral,crushing,18,0.9889239072799683,1130.5,403.5,113050.0,4,0,0
"[1208, 386, 1257, 385, 1257, 417, 1208, 418]",33,49,quadrilateral,out,19,0.9675702452659607,1232.5,401.5,123250.0,4,0,0
