points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[438, 255, 469, 254, 470, 274, 439, 275]",21,32,quadrilateral,16,0,0.9857473373413086,454.0,264.5,45400.0,9,1,0
"[413, 325, 616, 325, 616, 343, 413, 343]",18,203,quadrilateral,PRELIMINARY,1,0.9896746873855591,514.5,334.0,51450.0,9,1,0
"[628, 325, 867, 325, 867, 343, 628, 343]",18,239,quadrilateral,ANNOUNCEMENT,2,0.988812267780304,747.5,334.0,74750.0,9,1,0
"[866, 325, 874, 325, 874, 343, 866, 343]",18,8,quadrilateral,.,3,0.8536943793296814,870.0,334.0,87000.0,9,1,0
"[985, 246, 1074, 247, 1074, 276, 985, 275]",30,89,quadrilateral,THE,4,0.9924761056900024,1029.5,261.0,102950.0,9,1,0
"[1130, 247, 1313, 247, 1313, 275, 1130, 275]",28,183,quadrilateral,COMMON,5,0.9912412166595459,1221.5,261.0,122150.0,9,1,0
"[1375, 246, 1512, 243, 1513, 274, 1376, 277]",34,138,quadrilateral,CAUSE,6,0.9821597337722778,1444.0,260.0,144400.0,9,1,1
"[1516, 244, 1527, 244, 1528, 274, 1517, 274]",30,12,quadrilateral,.,7,0.6199239492416382,1522.0,259.0,152200.0,9,1,1
"[443, 377, 677, 377, 677, 421, 443, 421]",44,234,quadrilateral,Actresses,8,0.9903519749641418,560.0,399.0,56000.0,9,1,0
"[675, 377, 693, 377, 693, 421, 675, 421]",44,18,quadrilateral,',9,0.8648970723152161,684.0,399.0,68400.0,9,1,0
"[730, 377, 972, 377, 972, 421, 730, 421]",44,242,quadrilateral,Franchise,10,0.9743902087211609,851.0,399.0,85100.0,9,1,0
"[1003, 377, 1184, 377, 1184, 421, 1003, 421]",44,181,quadrilateral,League,11,0.992224931716919,1093.5,399.0,109350.0,9,1,0
"[1183, 377, 1195, 377, 1195, 421, 1183, 421]",44,12,quadrilateral,.,12,0.8904141187667847,1189.0,399.0,118900.0,9,1,0
"[678, 445, 705, 445, 705, 467, 678, 467]",22,27,quadrilateral,In,13,0.9394123554229736,691.5,456.0,69150.0,9,1,0
"[716, 445, 761, 444, 761, 465, 716, 466]",22,45,quadrilateral,Aid,14,0.9913452863693237,738.5,455.0,73850.0,9,1,0
"[774, 444, 800, 444, 800, 465, 774, 465]",21,26,quadrilateral,of,15,0.9808551073074341,787.0,454.5,78700.0,9,1,0
"[813, 444, 862, 443, 862, 464, 813, 465]",22,49,quadrilateral,Our,16,0.9355266094207764,837.5,454.0,83750.0,9,1,0
"[873, 443, 956, 442, 956, 464, 873, 465]",23,83,quadrilateral,Funds,17,0.976176381111145,914.5,453.5,91450.0,9,1,0
"[955, 442, 963, 442, 963, 463, 955, 463]",21,8,quadrilateral,.,18,0.893778383731842,959.0,452.5,95900.0,9,1,0
"[403, 536, 595, 536, 595, 570, 403, 570]",34,192,quadrilateral,GRAND,19,0.9909833669662476,499.0,553.0,49900.0,9,1,0
"[657, 534, 916, 530, 917, 571, 658, 575]",45,260,quadrilateral,MATINEE,20,0.9926242232322693,787.0,552.5,78700.0,9,1,0
"[964, 530, 1241, 526, 1242, 567, 965, 571]",45,278,quadrilateral,MUSICALE,21,0.9893544316291809,1103.0,548.5,110300.0,9,1,0
"[476, 609, 508, 609, 508, 647, 476, 647]",38,32,quadrilateral,at,22,0.988793134689331,492.0,628.0,49200.0,9,1,0
"[529, 609, 642, 608, 642, 645, 529, 646]",38,113,quadrilateral,Grand,23,0.9934152364730835,585.5,627.0,58550.0,9,1,0
"[664, 608, 741, 608, 741, 646, 664, 646]",38,77,quadrilateral,Hall,24,0.9623209834098816,702.5,627.0,70250.0,9,1,0
"[743, 608, 752, 608, 752, 645, 743, 645]",37,9,quadrilateral,",",25,0.9666352868080139,747.5,626.5,74750.0,9,1,0
"[775, 608, 936, 607, 936, 645, 775, 646]",39,161,quadrilateral,Criterion,26,0.9763303399085999,855.5,626.5,85550.0,9,1,0
"[957, 607, 1159, 606, 1159, 644, 957, 645]",39,202,quadrilateral,Restaurant,27,0.9945391416549683,1058.0,625.5,105800.0,9,1,0
"[1158, 606, 1169, 606, 1169, 643, 1158, 643]",37,11,quadrilateral,",",28,0.9461501836776733,1163.5,624.5,116350.0,9,1,0
"[474, 668, 522, 668, 522, 707, 474, 707]",39,48,quadrilateral,on,29,0.9881113171577454,498.0,687.5,49800.0,9,1,0
"[543, 668, 706, 668, 706, 707, 543, 707]",39,163,quadrilateral,Tuesday,30,0.9912177920341492,624.5,687.5,62450.0,9,1,0
"[704, 668, 716, 668, 716, 707, 704, 707]",39,12,quadrilateral,",",31,0.9869105815887451,710.0,687.5,71000.0,9,1,0
"[736, 668, 823, 668, 823, 707, 736, 707]",39,87,quadrilateral,May,32,0.9911708235740662,779.5,687.5,77950.0,9,1,0
"[842, 668, 881, 668, 881, 707, 842, 707]",39,39,quadrilateral,10,33,0.9599803686141968,861.5,687.5,86150.0,9,1,0
"[878, 668, 889, 668, 889, 707, 878, 707]",39,11,quadrilateral,",",34,0.9381084442138672,883.5,687.5,88350.0,9,1,0
"[909, 668, 946, 668, 946, 707, 909, 707]",39,37,quadrilateral,at,35,0.9891564846038818,927.5,687.5,92750.0,9,1,0
"[965, 668, 1042, 668, 1042, 707, 965, 707]",39,77,quadrilateral,2-30,36,0.9455595016479492,1003.5,687.5,100350.0,9,1,0
"[1038, 668, 1050, 668, 1050, 707, 1038, 707]",39,12,quadrilateral,.,37,0.9017172455787659,1044.0,687.5,104400.0,9,1,0
"[737, 756, 888, 756, 888, 776, 737, 776]",20,151,quadrilateral,ARTISTES,38,0.9886042475700378,812.5,766.0,81250.0,9,1,0
"[894, 756, 904, 756, 904, 776, 894, 776]",20,10,quadrilateral,:,39,0.9290614128112793,899.0,766.0,89900.0,9,1,0
"[480, 799, 568, 799, 568, 821, 480, 821]",22,88,quadrilateral,LENA,40,0.9888637661933899,524.0,810.0,52400.0,9,1,0
"[592, 798, 743, 797, 743, 819, 592, 820]",23,151,quadrilateral,ASHWELL,41,0.9915708899497986,667.5,808.5,66750.0,9,1,0
"[400, 836, 468, 836, 468, 862, 400, 862]",26,68,quadrilateral,EVA,42,0.9855200052261353,434.0,849.0,43400.0,9,1,0
"[490, 836, 609, 836, 609, 862, 490, 862]",26,119,quadrilateral,MOORE,43,0.9898392558097839,549.5,849.0,54950.0,9,1,0
"[609, 836, 618, 836, 618, 862, 609, 862]",26,9,quadrilateral,",",44,0.9738362431526184,613.5,849.0,61350.0,9,1,0
"[632, 836, 657, 836, 657, 862, 632, 862]",26,25,quadrilateral,in,45,0.9899142384529114,644.5,849.0,64450.0,9,1,0
"[673, 836, 688, 836, 688, 862, 673, 862]",26,15,quadrilateral,a,46,0.9887678623199463,680.5,849.0,68050.0,9,1,0
"[705, 837, 759, 837, 759, 863, 705, 863]",26,54,quadrilateral,new,47,0.9900344014167786,732.0,850.0,73200.0,9,1,0
"[776, 837, 833, 837, 833, 863, 776, 863]",26,57,quadrilateral,play,48,0.9900994896888733,804.5,850.0,80450.0,9,1,0
"[830, 837, 840, 837, 840, 863, 830, 863]",26,10,quadrilateral,.,49,0.9075514078140259,835.0,850.0,83500.0,9,1,0
"[481, 875, 607, 874, 607, 896, 481, 897]",23,126,quadrilateral,DECIMA,50,0.992150604724884,544.0,885.5,54400.0,9,1,0
"[633, 874, 752, 873, 752, 895, 633, 896]",23,119,quadrilateral,MOORE,51,0.9933606386184692,692.5,884.5,69250.0,9,1,0
"[399, 913, 503, 913, 503, 934, 399, 934]",21,104,quadrilateral,PERCY,52,0.9888450503349304,451.0,923.5,45100.0,9,1,0
"[529, 913, 658, 913, 658, 934, 529, 934]",21,129,quadrilateral,FRENCH,53,0.9935103058815002,593.5,923.5,59350.0,9,1,0
"[907, 799, 1015, 800, 1015, 822, 907, 821]",23,108,quadrilateral,MARIE,54,0.9875878691673279,961.0,810.5,96100.0,9,1,0
"[1046, 799, 1161, 800, 1161, 823, 1046, 822]",24,115,quadrilateral,BREMA,55,0.9902051687240601,1103.5,811.0,110350.0,9,1,0
"[992, 838, 1073, 838, 1073, 864, 992, 864]",26,81,quadrilateral,AIDA,56,0.9907997846603394,1032.5,851.0,103250.0,9,1,0
"[1094, 838, 1245, 838, 1245, 864, 1094, 864]",26,151,quadrilateral,JENOURE,57,0.9794960021972656,1169.5,851.0,116950.0,9,1,0
"[919, 877, 981, 877, 981, 898, 919, 898]",21,62,quadrilateral,BEN,58,0.9870316386222839,950.0,887.5,95000.0,9,1,0
"[1008, 877, 1160, 877, 1160, 898, 1008, 898]",21,152,quadrilateral,WEBSTER,59,0.9927071928977966,1084.0,887.5,108400.0,9,1,0
"[873, 914, 991, 914, 991, 936, 873, 936]",22,118,quadrilateral,FANNY,60,0.9896530508995056,932.0,925.0,93200.0,9,1,0
"[1017, 914, 1240, 914, 1240, 936, 1017, 936]",22,223,quadrilateral,WENTWORTH,61,0.9911970496177673,1128.5,925.0,112850.0,9,1,0
"[847, 952, 946, 952, 946, 973, 847, 973]",21,99,quadrilateral,IRENE,62,0.9894203543663025,896.5,962.5,89650.0,9,1,0
