points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[440, 277, 458, 277, 458, 296, 440, 296]",19,18,quadrilateral,4,0,0.9827715158462524,449.0,286.5,44900.0,3,0,0
"[999, 270, 1088, 270, 1088, 297, 999, 297]",27,89,quadrilateral,THE,1,0.9915017485618591,1043.5,283.5,104350.0,3,0,0
"[1144, 267, 1327, 266, 1327, 296, 1144, 297]",31,183,quadrilateral,COMMON,2,0.990022599697113,1235.5,281.5,123550.0,3,0,0
"[408, 346, 533, 346, 533, 377, 408, 377]",31,125,quadrilateral,readable,3,0.9930537343025208,470.5,361.5,47050.0,3,0,0
"[532, 346, 542, 346, 542, 377, 532, 377]",31,10,quadrilateral,.,4,0.9692579507827759,537.0,361.5,53700.0,3,0,0
"[543, 346, 562, 346, 562, 377, 543, 377]",31,19,quadrilateral,"""",5,0.861667275428772,552.5,361.5,55250.0,3,0,0
"[600, 346, 637, 346, 637, 377, 600, 377]",31,37,quadrilateral,In,6,0.9563543796539307,618.5,361.5,61850.0,3,0,0
"[650, 346, 727, 346, 727, 377, 650, 377]",31,77,quadrilateral,order,7,0.9870513081550598,688.5,361.5,68850.0,3,0,0
"[743, 346, 772, 346, 772, 377, 743, 377]",31,29,quadrilateral,to,8,0.9883196353912354,757.5,361.5,75750.0,3,0,0
"[789, 346, 860, 346, 860, 377, 789, 377]",31,71,quadrilateral,meet,9,0.9912663102149963,824.5,361.5,82450.0,3,0,0
"[874, 346, 949, 346, 949, 377, 874, 377]",31,75,quadrilateral,these,10,0.9932689666748047,911.5,361.5,91150.0,3,0,0
"[965, 346, 1018, 346, 1018, 377, 965, 377]",31,53,quadrilateral,and,11,0.9947721362113953,991.5,361.5,99150.0,3,0,0
"[1036, 346, 1112, 346, 1112, 377, 1036, 377]",31,76,quadrilateral,other,12,0.9881554841995239,1074.0,361.5,107400.0,3,0,0
"[1130, 346, 1249, 346, 1249, 377, 1130, 377]",31,119,quadrilateral,require-,13,0.9826030731201172,1189.5,361.5,118950.0,3,0,0
"[408, 381, 493, 381, 493, 413, 408, 413]",32,85,quadrilateral,ments,14,0.981050968170166,450.5,397.0,45050.0,3,0,0
"[506, 381, 584, 381, 584, 413, 506, 413]",32,78,quadrilateral,there,15,0.9940069317817688,545.0,397.0,54500.0,3,0,0
"[596, 381, 620, 381, 620, 413, 596, 413]",32,24,quadrilateral,is,16,0.9783106446266174,608.0,397.0,60800.0,3,0,0
"[632, 381, 692, 381, 692, 413, 632, 413]",32,60,quadrilateral,only,17,0.9922484159469604,662.0,397.0,66200.0,3,0,0
"[706, 381, 755, 381, 755, 413, 706, 413]",32,49,quadrilateral,one,18,0.9866956472396851,730.5,397.0,73050.0,3,0,0
"[767, 381, 827, 381, 827, 413, 767, 413]",32,60,quadrilateral,way,19,0.9946590662002563,797.0,397.0,79700.0,3,0,0
"[860, 381, 888, 381, 888, 413, 860, 413]",32,28,quadrilateral,to,20,0.9925931692123413,874.0,397.0,87400.0,3,0,0
"[903, 381, 1009, 381, 1009, 413, 903, 413]",32,106,quadrilateral,enlarge,21,0.9820414185523987,956.0,397.0,95600.0,3,0,0
"[1021, 381, 1068, 381, 1068, 413, 1021, 413]",32,47,quadrilateral,the,22,0.9949563145637512,1044.5,397.0,104450.0,3,0,0
"[1084, 381, 1168, 381, 1168, 413, 1084, 413]",32,84,quadrilateral,paper,23,0.991266667842865,1126.0,397.0,112600.0,3,0,0
"[1167, 381, 1177, 381, 1177, 413, 1167, 413]",32,10,quadrilateral,",",24,0.9756331443786621,1172.0,397.0,117200.0,3,0,0
"[1194, 381, 1248, 381, 1248, 413, 1194, 413]",32,54,quadrilateral,and,25,0.988409161567688,1221.0,397.0,122100.0,3,0,0
"[407, 416, 461, 416, 461, 448, 407, 448]",32,54,quadrilateral,this,26,0.9913431406021118,434.0,432.0,43400.0,3,0,0
"[474, 416, 523, 416, 523, 447, 474, 447]",31,49,quadrilateral,can,27,0.9670196771621704,498.5,431.5,49850.0,3,0,0
"[540, 416, 602, 416, 602, 447, 540, 447]",31,62,quadrilateral,only,28,0.9919111728668213,571.0,431.5,57100.0,3,0,0
"[618, 415, 650, 415, 650, 446, 618, 446]",31,32,quadrilateral,be,29,0.9863725304603577,634.0,430.5,63400.0,3,0,0
"[665, 415, 733, 415, 733, 446, 665, 446]",31,68,quadrilateral,done,30,0.9917288422584534,699.0,430.5,69900.0,3,0,0
"[747, 415, 770, 415, 770, 446, 747, 446]",31,23,quadrilateral,if,31,0.9946233034133911,758.5,430.5,75850.0,3,0,0
"[783, 414, 830, 414, 830, 446, 783, 446]",32,47,quadrilateral,the,32,0.9865278601646423,806.5,430.0,80650.0,3,0,0
"[845, 414, 1001, 413, 1001, 445, 845, 446]",33,156,quadrilateral,circulation,33,0.9828305840492249,923.0,429.5,92300.0,3,0,0
"[1014, 413, 1074, 413, 1074, 444, 1014, 444]",31,60,quadrilateral,goes,34,0.9933326840400696,1044.0,428.5,104400.0,3,0,0
"[1087, 413, 1124, 413, 1124, 444, 1087, 444]",31,37,quadrilateral,up,35,0.9856145977973938,1105.5,428.5,110550.0,3,0,0
"[1126, 413, 1134, 413, 1134, 444, 1126, 444]",31,8,quadrilateral,.,36,0.9716535210609436,1130.0,428.5,113000.0,3,0,0
"[1169, 412, 1248, 412, 1248, 443, 1169, 443]",31,79,quadrilateral,Since,37,0.9757405519485474,1208.5,427.5,120850.0,3,0,0
"[407, 451, 452, 451, 452, 482, 407, 482]",31,45,quadrilateral,the,38,0.9906378388404846,429.5,466.5,42950.0,3,0,0
"[465, 451, 547, 450, 547, 481, 465, 482]",32,82,quadrilateral,paper,39,0.9918022155761719,506.0,466.0,50600.0,3,0,0
"[561, 450, 613, 450, 613, 480, 561, 480]",30,52,quadrilateral,was,40,0.9923954010009766,587.0,465.0,58700.0,3,0,0
"[626, 449, 727, 448, 727, 479, 626, 480]",32,101,quadrilateral,started,41,0.9960776567459106,676.5,464.0,67650.0,3,0,0
"[738, 449, 776, 449, 776, 479, 738, 479]",30,38,quadrilateral,we,42,0.9942556619644165,757.0,464.0,75700.0,3,0,0
"[791, 448, 858, 447, 858, 478, 791, 479]",32,67,quadrilateral,have,43,0.9948453903198242,824.5,463.0,82450.0,3,0,0
"[872, 448, 957, 447, 957, 478, 872, 479]",32,85,quadrilateral,added,44,0.9921364188194275,914.5,463.0,91450.0,3,0,0
"[974, 447, 990, 447, 990, 477, 974, 477]",30,16,quadrilateral,a,45,0.9908290505409241,982.0,462.0,98200.0,3,0,0
"[1003, 447, 1107, 446, 1107, 476, 1003, 477]",31,104,quadrilateral,picture,46,0.990218997001648,1055.0,461.5,105500.0,3,0,0
"[1118, 446, 1173, 446, 1173, 476, 1118, 476]",30,55,quadrilateral,and,47,0.9898754358291626,1145.5,461.0,114550.0,3,0,0
"[1183, 445, 1248, 445, 1248, 476, 1183, 476]",31,65,quadrilateral,four,48,0.9743853211402893,1215.5,460.5,121550.0,3,0,0
"[407, 485, 484, 484, 484, 517, 407, 518]",34,77,quadrilateral,pages,49,0.9872222542762756,445.5,501.0,44550.0,3,0,0
"[487, 485, 494, 485, 494, 517, 487, 517]",32,7,quadrilateral,.,50,0.9641998410224915,490.5,501.0,49050.0,3,0,0
"[522, 484, 573, 484, 573, 517, 522, 517]",33,51,quadrilateral,We,51,0.9910296201705933,547.5,500.5,54750.0,3,0,0
"[583, 484, 668, 483, 668, 515, 583, 516]",33,85,quadrilateral,would,52,0.9937629699707031,625.5,499.5,62550.0,3,0,0
"[678, 483, 742, 483, 742, 516, 678, 516]",33,64,quadrilateral,very,53,0.9962128400802612,710.0,499.5,71000.0,3,0,0
"[752, 483, 832, 482, 832, 514, 752, 515]",33,80,quadrilateral,much,54,0.9972564578056335,792.0,498.5,79200.0,3,0,0
"[843, 482, 897, 482, 897, 514, 843, 514]",32,54,quadrilateral,like,55,0.9879387021064758,870.0,498.0,87000.0,3,0,0
"[906, 482, 935, 482, 935, 514, 906, 514]",32,29,quadrilateral,to,56,0.9908922910690308,920.5,498.0,92050.0,3,0,0
"[947, 481, 999, 481, 999, 514, 947, 514]",33,52,quadrilateral,add,57,0.9928606152534485,973.0,497.5,97300.0,3,0,0
"[1010, 481, 1072, 481, 1072, 513, 1010, 513]",32,62,quadrilateral,four,58,0.9940189719200134,1041.0,497.0,104100.0,3,0,0
"[1082, 480, 1156, 479, 1156, 512, 1082, 513]",34,74,quadrilateral,more,59,0.9869987368583679,1119.0,496.0,111900.0,3,0,0
"[1165, 479, 1247, 478, 1247, 511, 1165, 512]",34,82,quadrilateral,pages,60,0.9880012273788452,1206.0,495.0,120600.0,3,0,0
"[408, 519, 459, 519, 459, 552, 408, 552]",33,51,quadrilateral,and,61,0.991165280342102,433.5,535.5,43350.0,3,0,0
"[472, 519, 525, 519, 525, 551, 472, 551]",32,53,quadrilateral,any,62,0.9924142956733704,498.5,535.0,49850.0,3,0,0
"[536, 518, 645, 517, 645, 550, 536, 551]",34,109,quadrilateral,amount,63,0.9897119402885437,590.5,534.0,59050.0,3,0,0
"[659, 517, 687, 517, 687, 549, 659, 549]",32,28,quadrilateral,of,64,0.9891853332519531,673.0,533.0,67300.0,3,0,0
"[695, 517, 810, 516, 810, 548, 695, 549]",33,115,quadrilateral,pictures,65,0.977838397026062,752.5,532.5,75250.0,3,0,0
"[811, 516, 820, 516, 820, 548, 811, 548]",32,9,quadrilateral,",",66,0.9862416386604309,815.5,532.0,81550.0,3,0,0
"[833, 516, 881, 516, 881, 548, 833, 548]",32,48,quadrilateral,but,67,0.9754283428192139,857.0,532.0,85700.0,3,0,0
"[892, 515, 945, 515, 945, 547, 892, 547]",32,53,quadrilateral,this,68,0.9919426441192627,918.5,531.0,91850.0,3,0,0
"[957, 514, 1055, 513, 1055, 546, 957, 547]",34,98,quadrilateral,cannot,69,0.9525442719459534,1006.0,530.0,100600.0,3,0,0
"[1066, 514, 1099, 514, 1099, 546, 1066, 546]",32,33,quadrilateral,be,70,0.9898425340652466,1082.5,530.0,108250.0,3,0,0
"[1108, 513, 1178, 512, 1178, 545, 1108, 546]",34,70,quadrilateral,done,71,0.9883090257644653,1143.0,529.0,114300.0,3,0,0
"[1187, 513, 1236, 513, 1236, 545, 1187, 545]",32,49,quadrilateral,yet,72,0.9941102266311646,1211.5,529.0,121150.0,3,0,0
"[1235, 512, 1245, 512, 1245, 544, 1235, 544]",32,10,quadrilateral,.,73,0.9768291115760803,1240.0,528.0,124000.0,3,0,0
"[441, 552, 496, 552, 496, 586, 441, 586]",34,55,quadrilateral,The,74,0.9872639775276184,468.5,569.0,46850.0,3,0,0
"[508, 552, 683, 551, 683, 584, 508, 585]",34,175,quadrilateral,membership,75,0.981663703918457,595.5,568.0,59550.0,3,0,0
"[700, 550, 727, 550, 727, 583, 700, 583]",33,27,quadrilateral,of,76,0.9837726354598999,713.5,566.5,71350.0,3,0,0
