points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[456, 254, 486, 254, 486, 275, 456, 275]",21,30,quadrilateral,12,0,0.9888426065444946,471.0,264.5,47100.0,7,0,0
"[1006, 246, 1094, 246, 1094, 274, 1006, 274]",28,88,quadrilateral,THE,1,0.9912291765213013,1050.0,260.0,105000.0,7,0,0
"[1153, 242, 1338, 242, 1338, 275, 1153, 275]",33,185,quadrilateral,COMMON,2,0.990176796913147,1245.5,258.5,124550.0,7,0,0
"[1395, 242, 1537, 242, 1537, 275, 1395, 275]",33,142,quadrilateral,CAUSE,3,0.9814453721046448,1466.0,258.5,146600.0,7,0,1
"[1535, 242, 1551, 242, 1551, 275, 1535, 275]",33,16,quadrilateral,.,4,0.30785974860191345,1543.0,258.5,154300.0,7,0,1
"[415, 326, 517, 325, 517, 351, 415, 352]",27,102,quadrilateral,members,5,0.9900057315826416,466.0,338.5,46600.0,7,0,0
"[530, 325, 554, 325, 554, 351, 530, 351]",26,24,quadrilateral,to,6,0.9887168407440186,542.0,338.0,54200.0,7,0,0
"[566, 325, 606, 325, 606, 350, 566, 350]",25,40,quadrilateral,the,7,0.9882980585098267,586.0,337.5,58600.0,7,0,0
"[617, 324, 703, 323, 703, 349, 617, 350]",27,86,quadrilateral,Society,8,0.9935194849967957,660.0,336.5,66000.0,7,0,0
"[724, 324, 768, 324, 768, 349, 724, 349]",25,44,quadrilateral,and,9,0.9844341278076172,746.0,336.5,74600.0,7,0,0
"[776, 323, 823, 323, 823, 348, 776, 348]",25,47,quadrilateral,new,10,0.9921264052391052,799.5,335.5,79950.0,7,0,0
"[832, 323, 958, 322, 958, 348, 832, 349]",27,126,quadrilateral,subscribers,11,0.9847089648246765,895.0,335.5,89500.0,7,0,0
"[968, 322, 992, 322, 992, 347, 968, 347]",25,24,quadrilateral,to,12,0.9950360059738159,980.0,334.5,98000.0,7,0,0
"[1002, 321, 1040, 321, 1040, 347, 1002, 347]",26,38,quadrilateral,the,13,0.9943479895591736,1021.0,334.0,102100.0,7,0,0
"[1048, 321, 1114, 320, 1114, 345, 1048, 346]",26,66,quadrilateral,paper,14,0.9951367378234863,1081.0,333.0,108100.0,7,0,0
"[1115, 321, 1122, 321, 1122, 346, 1115, 346]",25,7,quadrilateral,.,15,0.9865082502365112,1118.5,333.5,111850.0,7,0,0
"[1140, 320, 1222, 319, 1222, 345, 1140, 346]",27,82,quadrilateral,Names,16,0.9949008226394653,1181.0,332.5,118100.0,7,0,0
