points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[455, 319, 507, 320, 507, 342, 455, 341]",23,52,quadrilateral,496,0,0.9902653694152832,481.0,330.5,48100.0,3,0,0
"[1007, 315, 1093, 314, 1093, 342, 1007, 343]",29,86,quadrilateral,THE,1,0.9918460845947266,1050.0,328.5,105000.0,3,0,0
"[1154, 313, 1334, 310, 1334, 340, 1154, 343]",33,180,quadrilateral,COMMON,2,0.9850628972053528,1244.0,326.5,124400.0,3,0,0
"[425, 395, 477, 395, 477, 425, 425, 425]",30,52,quadrilateral,had,3,0.9892960786819458,451.0,410.0,45100.0,3,0,0
"[490, 395, 536, 395, 536, 425, 490, 425]",30,46,quadrilateral,the,4,0.9914502501487732,513.0,410.0,51300.0,3,0,0
"[551, 395, 611, 395, 611, 425, 551, 425]",30,60,quadrilateral,vote,5,0.9907238483428955,581.0,410.0,58100.0,3,0,0
"[626, 395, 670, 395, 670, 425, 626, 425]",30,44,quadrilateral,for,6,0.9916549324989319,648.0,410.0,64800.0,3,0,0
"[681, 395, 758, 395, 758, 425, 681, 425]",30,77,quadrilateral,years,7,0.9915174245834351,719.5,410.0,71950.0,3,0,0
"[765, 395, 772, 395, 772, 425, 765, 425]",30,7,quadrilateral,;,8,0.9810937643051147,768.5,410.0,76850.0,3,0,0
"[789, 395, 848, 395, 848, 425, 789, 425]",30,59,quadrilateral,now,9,0.9882948994636536,818.5,410.0,81850.0,3,0,0
"[861, 395, 910, 395, 910, 425, 861, 425]",30,49,quadrilateral,the,10,0.9897386431694031,885.5,410.0,88550.0,3,0,0
"[923, 395, 1008, 395, 1008, 425, 923, 425]",30,85,quadrilateral,whole,11,0.9953010678291321,965.5,410.0,96550.0,3,0,0
"[1020, 395, 1048, 395, 1048, 425, 1020, 425]",30,28,quadrilateral,of,12,0.9922951459884644,1034.0,410.0,103400.0,3,0,0
"[1061, 395, 1112, 395, 1112, 425, 1061, 425]",30,51,quadrilateral,the,13,0.9833962917327881,1086.5,410.0,108650.0,3,0,0
"[1122, 395, 1263, 395, 1263, 425, 1122, 425]",30,141,quadrilateral,Common-,14,0.9682336449623108,1192.5,410.0,119250.0,3,0,0
"[421, 429, 518, 429, 518, 461, 421, 461]",32,97,quadrilateral,wealth,15,0.9909892678260803,469.5,445.0,46950.0,3,0,0
"[529, 429, 553, 429, 553, 461, 529, 461]",32,24,quadrilateral,is,16,0.9881265163421631,541.0,445.0,54100.0,3,0,0
"[565, 429, 623, 429, 623, 461, 565, 461]",32,58,quadrilateral,free,17,0.9932911992073059,594.0,445.0,59400.0,3,0,0
"[623, 429, 631, 429, 631, 461, 623, 461]",32,8,quadrilateral,",",18,0.9873093962669373,627.0,445.0,62700.0,3,0,0
