points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[468, 324, 518, 323, 519, 347, 469, 348]",25,51,quadrilateral,494,0,0.9883694052696228,493.5,335.5,49350.0,2,0,0
"[1024, 321, 1114, 322, 1114, 350, 1024, 349]",29,90,quadrilateral,THE,1,0.992824375629425,1069.0,335.5,106900.0,2,0,0
"[575, 399, 660, 399, 660, 437, 575, 437]",38,85,quadrilateral,The,2,0.9865395426750183,617.5,418.0,61750.0,2,0,0
"[684, 399, 805, 400, 805, 438, 684, 437]",39,121,quadrilateral,News,3,0.9944565296173096,744.5,418.5,74450.0,2,0,0
"[831, 400, 877, 400, 877, 438, 831, 438]",38,46,quadrilateral,of,4,0.9852961301803589,854.0,419.0,85400.0,2,0,0
"[900, 400, 970, 400, 970, 439, 900, 439]",39,70,quadrilateral,the,5,0.9948685765266418,935.0,419.5,93500.0,2,0,0
"[992, 400, 1128, 401, 1128, 440, 992, 439]",40,136,quadrilateral,Week,6,0.9930247664451599,1060.0,420.0,106000.0,2,0,0
"[1128, 402, 1138, 402, 1138, 440, 1128, 440]",38,10,quadrilateral,.,7,0.9340357184410095,1133.0,421.0,113300.0,2,0,0
"[433, 476, 463, 476, 463, 505, 433, 505]",29,30,quadrilateral,A,8,0.9508054852485657,448.0,490.5,44800.0,2,0,0
"[481, 476, 628, 478, 628, 508, 481, 506]",32,147,quadrilateral,Warning,9,0.9842893481254578,554.5,492.0,55450.0,2,0,0
"[628, 478, 640, 478, 640, 507, 628, 507]",29,12,quadrilateral,.,10,0.9467535614967346,634.0,492.5,63400.0,2,0,0
"[1170, 319, 1354, 318, 1354, 348, 1170, 349]",31,184,quadrilateral,COMMON,11,0.9926085472106934,1262.0,333.5,126200.0,2,0,0
"[475, 520, 528, 520, 528, 546, 475, 546]",26,53,quadrilateral,Mr.,12,0.9677541851997375,501.5,533.0,50150.0,2,0,0
"[554, 520, 695, 521, 695, 547, 554, 546]",27,141,quadrilateral,Brailsford,13,0.9836448431015015,624.5,533.5,62450.0,2,0,0
"[697, 520, 705, 520, 705, 546, 697, 546]",26,8,quadrilateral,",",14,0.9635188579559326,701.0,533.0,70100.0,2,0,0
"[733, 520, 762, 520, 762, 546, 733, 546]",26,29,quadrilateral,in,15,0.9767888784408569,747.5,533.0,74750.0,2,0,0
"[779, 521, 796, 521, 796, 547, 779, 547]",26,17,quadrilateral,a,16,0.9867027401924133,787.5,534.0,78750.0,2,0,0
"[811, 521, 890, 521, 890, 547, 811, 547]",26,79,quadrilateral,letter,17,0.9958451390266418,850.5,534.0,85050.0,2,0,0
"[907, 521, 935, 521, 935, 547, 907, 547]",26,28,quadrilateral,to,18,0.9869872331619263,921.0,534.0,92100.0,2,0,0
"[951, 521, 999, 521, 999, 547, 951, 547]",26,48,quadrilateral,the,19,0.9822837710380554,975.0,534.0,97500.0,2,0,0
"[1014, 521, 1030, 521, 1030, 547, 1014, 547]",26,16,quadrilateral,"""",20,0.6315920352935791,1022.0,534.0,102200.0,2,0,0
"[1037, 522, 1139, 522, 1139, 548, 1037, 548]",26,102,quadrilateral,Nation,21,0.984620213508606,1088.0,535.0,108800.0,2,0,0
"[1139, 522, 1149, 522, 1149, 548, 1139, 548]",26,10,quadrilateral,",",22,0.9301679134368896,1144.0,535.0,114400.0,2,0,0
"[1148, 522, 1167, 522, 1167, 548, 1148, 548]",26,19,quadrilateral,"""",23,0.7213473916053772,1157.5,535.0,115750.0,2,0,0
"[1188, 522, 1271, 522, 1271, 548, 1188, 548]",26,83,quadrilateral,shows,24,0.9829739332199097,1229.5,535.0,122950.0,2,0,0
"[437, 554, 501, 554, 501, 585, 437, 585]",31,64,quadrilateral,very,25,0.9918618202209473,469.0,569.5,46900.0,2,0,0
"[511, 554, 611, 554, 611, 585, 511, 585]",31,100,quadrilateral,clearly,26,0.9917410016059875,561.0,569.5,56100.0,2,0,0
"[622, 554, 669, 554, 669, 585, 622, 585]",31,47,quadrilateral,the,27,0.9762936234474182,645.5,569.5,64550.0,2,0,0
"[682, 554, 828, 554, 828, 585, 682, 585]",31,146,quadrilateral,difficulties,28,0.9819194078445435,755.0,569.5,75500.0,2,0,0
"[844, 554, 898, 554, 898, 585, 844, 585]",31,54,quadrilateral,and,29,0.9879595041275024,871.0,569.5,87100.0,2,0,0
"[910, 554, 1020, 554, 1020, 585, 910, 585]",31,110,quadrilateral,dangers,30,0.9950703978538513,965.0,569.5,96500.0,2,0,0
"[1033, 554, 1119, 554, 1119, 585, 1033, 585]",31,86,quadrilateral,which,31,0.9970684051513672,1076.0,569.5,107600.0,2,0,0
"[1133, 554, 1189, 554, 1189, 585, 1133, 585]",31,56,quadrilateral,will,32,0.9867652654647827,1161.0,569.5,116100.0,2,0,0
"[1199, 554, 1272, 554, 1272, 585, 1199, 585]",31,73,quadrilateral,beset,33,0.9904280304908752,1235.5,569.5,123550.0,2,0,0
"[434, 588, 483, 588, 483, 619, 434, 619]",31,49,quadrilateral,the,34,0.9912294149398804,458.5,603.5,45850.0,2,0,0
"[506, 588, 641, 588, 641, 619, 506, 619]",31,135,quadrilateral,Women's,35,0.9809262156486511,573.5,603.5,57350.0,2,0,0
"[665, 588, 786, 588, 786, 619, 665, 619]",31,121,quadrilateral,Suffrage,36,0.9908579587936401,725.5,603.5,72550.0,2,0,0
"[808, 588, 931, 588, 931, 619, 808, 619]",31,123,quadrilateral,question,37,0.9930423498153687,869.5,603.5,86950.0,2,0,0
"[951, 588, 979, 588, 979, 619, 951, 619]",31,28,quadrilateral,in,38,0.985325276851654,965.0,603.5,96500.0,2,0,0
"[1002, 588, 1049, 588, 1049, 619, 1002, 619]",31,47,quadrilateral,the,39,0.9920074343681335,1025.5,603.5,102550.0,2,0,0
"[1071, 588, 1150, 588, 1150, 619, 1071, 619]",31,79,quadrilateral,event,40,0.9923133254051208,1110.5,603.5,111050.0,2,0,0
"[1171, 588, 1202, 588, 1202, 619, 1171, 619]",31,31,quadrilateral,of,41,0.9738911390304565,1186.5,603.5,118650.0,2,0,0
"[1221, 588, 1272, 588, 1272, 619, 1221, 619]",31,51,quadrilateral,the,42,0.9838083386421204,1246.5,603.5,124650.0,2,0,0
"[435, 620, 554, 620, 554, 651, 435, 651]",31,119,quadrilateral,Liberals,43,0.9875184297561646,494.5,635.5,49450.0,2,0,0
"[570, 620, 646, 620, 646, 651, 570, 651]",31,76,quadrilateral,being,44,0.9931245446205139,608.0,635.5,60800.0,2,0,0
"[665, 620, 744, 620, 744, 652, 665, 652]",32,79,quadrilateral,again,45,0.9957249164581299,704.5,636.0,70450.0,2,0,0
"[759, 621, 885, 622, 885, 653, 759, 652]",32,126,quadrilateral,returned,46,0.9957752227783203,822.0,637.0,82200.0,2,0,0
"[898, 621, 926, 621, 926, 652, 898, 652]",31,28,quadrilateral,to,47,0.9925940036773682,912.0,636.5,91200.0,2,0,0
"[944, 622, 1030, 622, 1030, 653, 944, 653]",31,86,quadrilateral,power,48,0.9966844320297241,987.0,637.5,98700.0,2,0,0
"[1031, 622, 1038, 622, 1038, 653, 1031, 653]",31,7,quadrilateral,",",49,0.9795308113098145,1034.5,637.5,103450.0,2,0,0
