points,height,width,block_type,text,id,score,x_center,y_center,x_center_100x,scan,page,column
"[442, 259, 490, 259, 490, 279, 442, 279]",20,48,quadrilateral,114,0,0.9908708930015564,466.0,269.0,46600.0,2,0,0
"[1024, 248, 1119, 248, 1119, 278, 1024, 278]",30,95,quadrilateral,THE,1,0.9887693524360657,1071.5,263.0,107150.0,2,0,0
"[1142, 248, 1336, 248, 1336, 278, 1142, 278]",30,194,quadrilateral,COMMON,2,0.9915547370910645,1239.0,263.0,123900.0,2,0,0
"[1358, 248, 1506, 248, 1506, 278, 1358, 278]",30,148,quadrilateral,CAUSE,3,0.983295738697052,1432.0,263.0,143200.0,2,0,1
"[1507, 248, 1517, 248, 1517, 278, 1507, 278]",30,10,quadrilateral,.,4,0.8736780285835266,1512.0,263.0,151200.0,2,0,1
"[403, 330, 517, 330, 517, 363, 403, 363]",33,114,quadrilateral,possible,5,0.9877195358276367,460.0,346.5,46000.0,2,0,0
"[530, 330, 561, 330, 561, 363, 530, 363]",33,31,quadrilateral,to,6,0.9918485283851624,545.5,346.5,54550.0,2,0,0
"[574, 330, 686, 330, 686, 363, 574, 363]",33,112,quadrilateral,forecast,7,0.9874156713485718,630.0,346.5,63000.0,2,0,0
"[702, 330, 758, 330, 758, 363, 702, 363]",33,56,quadrilateral,who,8,0.9944986701011658,730.0,346.5,73000.0,2,0,0
"[773, 330, 826, 330, 826, 363, 773, 363]",33,53,quadrilateral,will,9,0.9747448563575745,799.5,346.5,79950.0,2,0,0
"[842, 330, 873, 330, 873, 363, 842, 363]",33,31,quadrilateral,be,10,0.9902040958404541,857.5,346.5,85750.0,2,0,0
"[888, 330, 928, 330, 928, 363, 888, 363]",33,40,quadrilateral,hit,11,0.9904609322547913,908.0,346.5,90800.0,2,0,0
"[946, 330, 975, 330, 975, 363, 946, 363]",33,29,quadrilateral,in,12,0.9857112169265747,960.5,346.5,96050.0,2,0,0
"[988, 330, 1034, 330, 1034, 363, 988, 363]",33,46,quadrilateral,the,13,0.9896653890609741,1011.0,346.5,101100.0,2,0,0
"[1049, 330, 1110, 330, 1110, 363, 1049, 363]",33,61,quadrilateral,long,14,0.9819610714912415,1079.5,346.5,107950.0,2,0,0
"[1125, 330, 1177, 330, 1177, 363, 1125, 363]",33,52,quadrilateral,run,15,0.9842637777328491,1151.0,346.5,115100.0,2,0,0
"[1191, 330, 1246, 330, 1246, 363, 1191, 363]",33,55,quadrilateral,and,16,0.9817245006561279,1218.5,346.5,121850.0,2,0,0
"[404, 365, 450, 365, 450, 395, 404, 395]",30,46,quadrilateral,the,17,0.9901837110519409,427.0,380.0,42700.0,2,0,0
"[466, 365, 528, 365, 528, 395, 466, 395]",30,62,quadrilateral,only,18,0.9941126704216003,497.0,380.0,49700.0,2,0,0
"[544, 365, 599, 365, 599, 395, 544, 395]",30,55,quadrilateral,safe,19,0.9926520586013794,571.5,380.0,57150.0,2,0,0
"[618, 365, 696, 365, 696, 395, 618, 395]",30,78,quadrilateral,thing,20,0.9903472661972046,657.0,380.0,65700.0,2,0,0
"[714, 365, 743, 365, 743, 395, 714, 395]",30,29,quadrilateral,to,21,0.989555835723877,728.5,380.0,72850.0,2,0,0
"[757, 365, 789, 365, 789, 395, 757, 395]",30,32,quadrilateral,do,22,0.9933315515518188,773.0,380.0,77300.0,2,0,0
"[805, 365, 826, 365, 826, 395, 805, 395]",30,21,quadrilateral,is,23,0.9938136339187622,815.5,380.0,81550.0,2,0,0
"[843, 365, 872, 365, 872, 395, 843, 395]",30,29,quadrilateral,to,24,0.990705132484436,857.5,380.0,85750.0,2,0,0
"[887, 365, 947, 365, 947, 395, 887, 395]",30,60,quadrilateral,give,25,0.9937084913253784,917.0,380.0,91700.0,2,0,0
"[965, 365, 1040, 365, 1040, 395, 965, 395]",30,75,quadrilateral,those,26,0.9965069890022278,1002.5,380.0,100250.0,2,0,0
"[1057, 365, 1116, 365, 1116, 395, 1057, 395]",30,59,quadrilateral,who,27,0.9880631566047668,1086.5,380.0,108650.0,2,0,0
"[1132, 365, 1196, 365, 1196, 395, 1132, 395]",30,64,quadrilateral,may,28,0.9943278431892395,1164.0,380.0,116400.0,2,0,0
"[1210, 365, 1247, 365, 1247, 395, 1210, 395]",30,37,quadrilateral,be,29,0.9913917183876038,1228.5,380.0,122850.0,2,0,0
"[404, 399, 514, 399, 514, 430, 404, 430]",31,110,quadrilateral,affected,30,0.991834819316864,459.0,414.5,45900.0,2,0,0
